1000,0.0179922
1100,0.043165
1200,0.045732
1300,0.0448592
1400,0.0485941
1500,0.0604263
1600,0.0597679
1700,0.0625103
1800,0.0672413
1900,0.073412
2000,0.0726069
2100,0.0782805
2200,0.100716
2300,0.0872837
2400,0.0938835
2500,0.0999655
2600,0.119189
2700,0.122426
2800,0.122087
2900,0.125151
3000,0.137201
3100,0.148612
3200,0.141708
3300,0.156086
3400,0.163077
3500,0.176056
3600,0.189693
3700,0.190199
3800,0.196092
3900,0.210036
4000,0.208865
4100,0.239101
4200,0.221254
4300,0.249668
4400,0.241207
4500,0.266609
4600,0.271377
4700,0.299364
4800,0.279232
4900,0.322348
5000,0.316759
5100,0.325853
5200,0.349241
5300,0.346434
5400,0.370321
5500,0.384506
5600,0.382073
5700,0.396155
5800,0.419699
5900,0.447893
6000,0.43721
6100,0.462414
6200,0.461573
6300,0.472049
6400,0.51927
6500,0.52307
6600,0.520563
6700,0.555802
6800,0.564136
6900,0.57752
7000,0.591077
7100,0.624479
7200,0.624957
7300,0.645478
7400,0.655217
7500,0.691164
7600,1.24067
7700,1.24699
7800,0.741083
7900,0.763329
8000,1.13419
8100,1.2984
8200,0.942913
8300,1.82799
8400,1.47175
8500,1.0919
8600,0.925211
8700,1.75813
8800,0.960095
8900,1.06424
9000,1.8093
9100,1.29536
9200,1.68166
9300,1.64111
9400,1.33114
9500,1.1976
9600,1.28703
9700,1.6203
9800,1.43246
9900,1.88805
10000,1.52471
10100,1.74801
10200,1.21719
10300,1.23308
10400,0.957012
10500,1.0535
10600,1.32983
10700,1.34864
10800,1.39627
10900,1.39097
11000,1.4374
11100,1.41185
11200,1.42793
11300,1.47539
11400,1.50619
11500,1.52711
11600,1.60939
11700,1.57193
11800,1.58529
11900,1.64187
12000,1.44858
12100,1.27191
12200,1.70705
12300,1.76927
12400,1.77812
12500,1.84666
12600,1.8085
12700,1.8657
12800,1.90087
12900,1.79439
13000,1.33641
13100,1.06555
13200,0.959594
13300,1.87416
13400,2.04744
13500,2.12804
13600,2.15301
13700,2.05782
13800,2.13945
13900,2.15292
14000,2.24701
14100,2.20491
14200,2.45267
14300,3.34154
14400,2.39495
14500,2.40222
14600,2.29518
14700,2.43845
14800,1.90653
14900,2.64119
15000,2.65686
15100,2.68072
15200,4.05781
15300,2.85444
15400,2.86196
15500,2.86918
15600,3.23957
15700,2.3906
15800,2.88325
15900,2.80275
16000,2.95895
16100,2.94656
16200,3.03367
16300,3.10363
16400,2.82377
16500,3.21044
16600,3.21604
16700,3.24326
16800,3.33324
16900,2.85688
17000,1.84406
17100,3.2925
17200,3.15509
17300,3.65159
17400,4.75607
17500,4.0259
17600,3.88143
17700,5.21422
17800,4.15746
17900,4.3501
18000,5.18603
18100,4.92738
18200,6.8335
18300,4.55596
18400,4.26082
18500,3.46463
18600,3.84124
18700,3.75633
18800,3.77533
18900,4.09192
19000,4.15276
19100,4.12854
19200,3.92324
19300,4.44261
19400,4.36257
19500,3.58266
19600,3.74972
19700,4.42852
19800,4.79643
19900,6.06231
20000,6.75792
